# Type Ia supernovae from the Pantheon+ / SH0ES compilation, one row per SN.
# Source: Scolnic et al. 2022 (ApJ 938, 113) and Brout et al. 2022 (ApJ 938, 110),
#   file Pantheon+SH0ES.dat from the Pantheon+ Data Release
#   (https://github.com/PantheonPlusSH0ES/DataRelease). Downloaded 2026-08-17.
#
# 1543 unique supernovae (the release lists 1,701 light curves of 1,550
#   distinct events; a handful of names collide across surveys and collapse here
#   to the fit with the smallest peak-magnitude error). 43 sit in hosts with a Cepheid distance.
#
# z_hd is the Hubble-diagram redshift (CMB-frame, with a peculiar-velocity
#   correction). peak_mb, stretch_x1 and salt_color are the SALT2 light-curve
#   parameters: peak B magnitude, stretch, and colour. mu_sh0es is the
#   stretch-and-colour-corrected distance modulus whose zero point is set by
#   the SH0ES Cepheid hosts — the second rung, standing on the first.
# cepheid_mu is the geometric Cepheid modulus of the host when there is one,
#   blank otherwise. is_calibrator is 1 for those hosts.
# mu_sh0es_err is the diagonal of the covariance, for plotting only; cosmology
#   fits must use the full matrix, which is not committed here.
name,z_hd,z_hd_err,peak_mb,peak_mb_err,stretch_x1,stretch_x1_err,salt_color,mu_sh0es,mu_sh0es_err,is_calibrator,cepheid_mu,ra_deg,dec_deg
2011fs,0.01875,0.00085,15.0294,0.0702995,1.18664,0.09053,-0.035888,34.5466,0.215514,0,,334.331,35.5806
2011hb,0.0282,0.00089,16.0947,0.0597009,0.14953,0.35962,0.033306,35.2874,0.292934,0,,351.981,8.7794
2011im,0.01549,0.00085,15.4868,0.0579502,-1.45096,0.2899,0.091116,34.2732,0.34036,0,,341.105,-0.1672
2011iv,0.00668,0.00085,12.1617,0.0228981,-1.89667,0.035884,-0.056402,31.2217,0.420706,0,,54.714,-35.5922
2012bh,0.02517,0.00086,15.9697,0.0930226,-0.412737,0.26293,-0.033322,35.1989,0.238281,0,,183.406,46.4835
2012cg,0.00256,0.00084,11.8161,0.0237119,0.49196,0.023545,0.10073,30.7233,0.782372,1,30.8433,186.803,9.4203
2012fr,0.00483,0.00085,11.711,0.0239548,1.1575,0.035649,-0.036256,31.2234,0.410577,1,31.3773,53.4,-36.1271
2012hr,0.00814,0.00084,13.3474,0.0443687,-0.022119,0.19434,-0.047757,32.7092,0.367554,0,,95.4103,-59.7141
2012ht,0.00465,0.00084,12.6928,0.0284379,-1.16357,0.039407,-0.128403,32.033,0.420403,1,31.9348,163.345,16.7764
2013E,0.01016,0.00085,13.5008,0.0676757,0.35982,0.25323,0.008178,32.7794,0.348547,0,,150.023,-34.2337
2013Q,0.01657,0.00085,15.2215,0.072741,-0.184161,0.67913,0.11788,33.9726,0.41528,0,,356.783,29.4865
2013aa,0.00331,0.00085,10.8438,0.10031,0.63346,0.13866,-0.157707,30.5528,0.580251,1,30.5454,218.141,-44.2244
2013bs,0.02866,0.00087,16.3552,0.0380803,-1.53613,0.088993,-0.014122,35.4105,0.201911,0,,259.342,41.0667
2013cs,0.00935,0.00084,13.3968,0.0647672,-0.33302,0.15324,0.054048,32.3353,0.401367,0,,198.812,-17.9654
2013dy,0.00432,0.00084,12.4377,0.081236,0.87178,0.02388,0.073845,31.499,0.514259,1,31.6272,334.573,40.5693
2013ex,0.01122,0.00084,14.1873,0.0865384,-0.341166,0.065723,-0.036939,33.4336,0.283424,0,,83.1942,-14.0459
2013fa,0.01472,0.00085,15.3742,0.0644492,-0.556908,0.089373,0.20583,33.7894,0.397352,0,,310.973,12.5144
2013fn,0.0273,0.00086,15.9474,0.0473954,0.037964,0.51229,-0.04987,35.2892,0.298907,0,,315.099,-14.4978
2013fw,0.01656,0.00085,14.7918,0.0481957,0.55558,0.049696,-0.032516,34.1608,0.218117,0,,318.437,13.576
2013fy,0.03075,0.00087,16.0923,0.0594961,0.50174,0.62502,0.027979,35.3522,0.343157,0,,324.363,-47.0319
2013gh,0.00838,0.00085,14.1307,0.0314283,-0.732548,0.046243,0.19613,32.521,0.465611,0,,330.591,-18.9168
2013gq,0.01453,0.00085,14.379,0.039779,-0.740468,0.076922,-0.102076,33.7526,0.2163,0,,124.473,23.4696
2013gs,0.01776,0.00085,15.1955,0.039359,-0.229314,0.15961,0.036407,34.2221,0.320412,0,,142.787,46.3848
2013gy,0.01303,0.00085,14.5052,0.0396399,-0.513534,0.034883,-0.023595,33.7355,0.239783,0,,55.5703,-4.7218
2013hn,0.01578,0.00085,14.7736,0.0733774,-1.76294,0.15572,-0.141115,34.0697,0.290382,0,,207.247,-30.2907
20142,0.3127,0.0012,21.0532,0.0471982,1.27633,0.65075,-0.087714,40.6239,0.2062,0,,23.0082,-0.4297
2014ai,0.02313,0.00085,16.1471,0.0499409,-1.00094,0.25544,0.084192,35.0225,0.271221,0,,139.934,33.7637
2014bj,0.04258,0.00507,17.1604,0.0731528,0.80842,0.42646,-0.010656,36.5106,0.426487,0,,290.663,43.8908
2014bv,0.00634,0.00085,13.6699,0.0524273,-2.41089,0.15849,0.057169,32.4001,0.482567,0,,186.129,75.5357
2015F,0.00488,0.00084,12.2751,0.10716,-0.994481,0.029597,-0.068708,31.539,0.407028,1,31.4489,114.066,-69.5064
2015bp,0.00592,0.00084,13.4632,0.0468862,-2.13402,0.11368,-0.049813,32.4685,0.487055,0,,226.375,1.634
2016W,0.01995,0.00085,15.5653,0.0558497,-1.42495,0.10741,0.046849,34.3648,0.295725,0,,37.6655,42.236
2016afk,0.04738,0.00087,17.5003,0.0534497,-0.290903,0.22075,0.03245,36.5642,0.229149,0,,155.625,15.0966
2016coj,0.0057,0.00084,12.7918,0.0235983,-1.69279,0.039137,-0.05311,31.9117,0.469628,0,,182.028,65.1772
2016fbk,0.03576,0.00086,17.0065,0.0402182,-0.491218,0.11336,0.092859,35.9591,0.225173,0,,26.0272,34.3827
2016ffh,0.01865,0.00085,15.5951,0.0355866,-0.612255,0.1456,0.051027,34.6171,0.238984,0,,227.956,46.251
2016hpw,0.02034,0.00087,15.585,0.0505021,0.5668,0.10848,0.011898,34.8165,0.241825,0,,317.283,-18.1039
2017,0.26172,0.00105,21.0653,0.0637632,1.4185,0.57152,-0.102401,40.6874,0.258941,0,,328.943,0.5935
2017cbv,0.00331,0.00085,10.7729,0.0944437,0.61655,0.052564,-0.125638,30.4013,0.578445,1,30.5454,218.143,-44.1341
2017cfd,0.01304,0.00086,14.5993,0.0318035,-0.79384,0.10414,0.058475,33.5673,0.284786,0,,130.204,73.4875
2017erp,0.00677,0.00085,12.9977,0.063433,0.26056,0.022269,0.03324,32.1951,0.34053,1,32.2221,227.312,-11.3342
2017hoq,0.02303,0.00086,15.4939,0.0497219,0.78087,0.13028,-0.063076,34.985,0.19074,0,,79.8345,-17.6116
20186,0.34968,0.00123,21.935,0.0718408,0.54894,1.1984,-0.094235,41.4873,0.287684,0,,357.295,0.7979
2018aoz,0.00548,0.00085,12.401,0.0573315,-1.12558,0.068756,-0.118271,31.7282,0.501431,0,,177.758,-28.7441
2018enc,0.02354,0.00086,15.4645,0.0742184,1.9832,0.20158,-0.016921,34.9998,0.217718,0,,229.869,-9.8806
2018fop,0.02151,0.00086,15.0857,0.0508908,0.64773,0.13589,-0.076785,34.5899,0.199177,0,,18.8255,-6.859
2018gv,0.00602,0.00085,12.4682,0.0397344,0.59016,0.040938,-0.111964,32.0666,0.343707,1,32.0504,121.394,-11.4379
2018jjd,0.02521,0.00086,15.4098,0.0394095,0.70895,0.10553,-0.10281,34.9842,0.185284,0,,66.0835,-31.9874
2019ein,0.00883,0.00084,13.6289,0.0284538,-1.58896,0.040289,-0.106243,32.8616,0.327035,0,,208.371,40.2754
2019np,0.00648,0.00084,13.1265,0.0252112,0.11525,0.04952,-0.02786,32.4608,0.318474,1,32.3302,157.342,29.5106
2021hpr,0.01044,0.00084,14.0289,0.0336583,0.24592,0.072475,0.045569,33.0869,0.343916,1,33.0131,154.161,73.4005
2021pit,0.00384,0.00084,12.0868,0.0383302,-0.042209,0.12206,0.072389,30.9999,0.566505,1,31.2859,56.1257,-44.6325
20227,0.27585,0.00107,21.2657,0.0470718,-1.22544,0.55655,-0.136189,40.6631,0.213576,0,,349.12,-0.0985
20245,0.28734,0.00107,21.4579,0.0716521,-0.694772,0.92588,0.077783,40.5691,0.250397,0,,341.706,0.7563
2031,0.15195,0.00108,19.4488,0.0438665,0.48801,0.14271,-0.12821,39.0477,0.158769,0,,312.043,-1.1714
20364,0.21742,0.00102,20.8556,0.0466338,0.54349,0.88866,0.029676,40.1395,0.269611,0,,25.7566,-0.9455
20376,0.2084,0.00129,20.9688,0.0513904,-1.19101,0.62939,0.16064,39.7299,0.272182,0,,319.396,-0.5239
20430,0.16603,0.00109,20.531,0.0560091,-1.19771,0.524,0.022653,39.4938,0.241887,0,,312.417,0.4686
20625,0.10707,0.00092,19.2299,0.0321375,-0.101771,0.20648,-0.000837,38.4624,0.151122,0,,5.6834,-0.479
20687,0.19042,0.00099,20.8577,0.0497729,-0.621992,0.76676,0.14919,39.6892,0.294972,0,,16.7181,1.1541
20764,0.16495,0.00097,20.0213,0.0362863,-1.41288,0.40086,-0.107752,39.3182,0.150918,0,,26.1208,0.2298
20768,0.23746,0.00104,21.7022,0.0644669,-0.754654,1.13096,0.076439,40.7365,0.305716,0,,40.6259,-0.9712
20821,0.19546,0.00112,21.5372,0.10253,-1.42751,1.18912,0.21928,40.1343,0.403955,0,,55.5726,1.0631
21006,0.29251,0.00511,21.105,0.0510379,-0.124814,0.80076,-0.125515,40.6378,0.228825,0,,47.9418,0.0919
21033,0.2302,0.0051,20.7524,0.042315,-0.729683,0.55506,-0.086335,40.1283,0.227444,0,,28.8137,0.6431
21034,0.10774,0.00092,19.3396,0.0316908,0.064478,0.29463,0.035552,38.4984,0.180059,0,,28.1414,1.2441
21042,0.30962,0.0012,21.1459,0.068443,1.25663,0.77099,-0.089551,40.72,0.257177,0,,315.012,0.8276
21062,0.13745,0.00095,20.1128,0.0438289,0.72242,0.35017,0.019183,39.3511,0.230391,0,,333.432,0.3963
2165,0.28894,0.00511,21.3511,0.0520166,0.48479,0.57862,-0.122793,40.9433,0.226038,0,,17.0917,-0.0962
22075,0.1292,0.00094,19.6757,0.0364168,-1.67195,0.34975,-0.031458,38.7547,0.150979,0,,29.9631,1.2165
2246,0.19434,0.00111,20.7467,0.0529653,0.32908,0.36574,0.075626,39.8787,0.222002,0,,50.0904,-0.8856
2308,0.1494,0.00509,19.3438,0.0312028,0.67412,0.12514,-0.185917,39.1104,0.175216,0,,34.2729,0.2803
2372,0.17973,0.00098,20.3128,0.0367885,0.30922,0.21508,0.028617,39.5519,0.174634,0,,40.5207,-0.5409
2422,0.26582,0.00511,20.9025,0.0436179,1.03624,0.32827,-0.170282,40.6087,0.219728,0,,1.9945,0.6382
2440,0.19044,0.00099,20.4018,0.0429178,0.42606,0.29467,-0.082895,39.9182,0.154841,0,,42.6337,0.8078
2533,0.34111,0.00512,21.5141,0.0713602,1.77606,0.72004,-0.079736,41.0641,0.255103,0,,31.2207,-0.3265
2561,0.1176,0.00093,19.5522,0.0489365,-0.089094,0.11464,0.041592,38.5727,0.239635,0,,46.3434,0.8584
2635,0.14325,0.00108,19.5979,0.0536384,0.85923,0.1362,-0.045749,39.047,0.160602,0,,52.7043,-1.2381
2689,0.16053,0.00097,20.0034,0.0391813,1.3874,0.19776,0.081374,39.2057,0.217053,0,,24.9003,-0.7587
2789,0.28901,0.00108,21.3187,0.0642943,-0.791314,0.5506,-0.105114,40.7428,0.228497,0,,344.202,0.4011
2916,0.12316,0.00106,19.7657,0.0625674,-0.749253,0.23346,0.071644,38.5967,0.274641,0,,315.922,0.5696
2943,0.26419,0.00117,21.1196,0.047653,0.56901,0.43619,-0.02419,40.5074,0.238455,0,,17.7049,1.0079
2992,0.12623,0.00094,19.825,0.0574565,-0.956571,0.14202,0.10938,38.4956,0.293348,0,,55.497,-0.7827
300105,0.09205,0.00091,19.1822,0.0399496,0.32783,0.090019,0.072885,38.1602,0.266341,0,,351.71,-0.7301
300179,0.17911,0.0014,20.2561,0.0436682,0.093615,0.17715,-0.099039,39.7672,0.201468,0,,351.142,0.227
3080,0.17331,0.00098,19.9993,0.0371317,0.10905,0.19262,-0.046043,39.3871,0.131849,0,,16.9323,-1.0395
3087,0.16448,0.00097,20.0167,0.0379494,0.52853,0.19265,0.008116,39.2634,0.199319,0,,20.4067,-0.9772
310039,0.17169,0.0014,20.3726,0.0350558,-0.296436,0.12923,0.02034,39.4603,0.214715,0,,36.2156,-3.3448
310051,0.27057,0.00146,21.5607,0.0448368,-0.352962,0.27833,0.1018,40.5139,0.20931,0,,353.412,-0.5525
310090,0.34696,0.0015,22.1999,0.0814828,-1.3328,0.58674,-0.049839,41.4163,0.370346,0,,351.308,-0.6051
310091,0.50725,0.00161,22.7285,0.0524183,-0.257752,0.46641,-0.099527,42.2358,0.180974,0,,353.126,-0.1047
310146,0.47941,0.01008,22.2535,0.048772,0.73728,0.45091,-0.120877,41.8695,0.203883,0,,52.4866,-28.7419
310161,0.2526,0.00145,21.13,0.0378442,0.13554,0.17708,-0.037725,40.4622,0.166497,0,,352.966,-0.6604
310188,0.31901,0.01006,21.7309,0.0385882,-0.219314,0.24038,-0.071328,41.141,0.177674,0,,35.2776,-4.5196
310238,0.28405,0.00147,21.1749,0.0344772,-0.286852,0.16581,-0.083275,40.5735,0.154134,0,,35.5268,-3.2333
310260,0.51885,0.01008,22.7142,0.0453579,-0.019798,0.54321,-0.060652,42.1824,0.209558,0,,36.1689,-5.1043
310574,0.23662,0.00144,21.0014,0.0403074,-0.382981,0.16303,-0.023436,40.2636,0.156727,0,,352.986,0.5363
3199,0.24972,0.00116,21.2961,0.0489571,1.65143,0.38018,0.011853,40.6733,0.220606,0,,333.293,1.0505
320099,0.37997,0.00152,21.915,0.0478848,0.58051,0.33997,-0.056155,41.4154,0.163795,0,,36.0675,-3.916
320258,0.34098,0.0015,21.8822,0.0479983,-1.8697,0.41722,-0.065658,41.0587,0.1943,0,,34.748,-4.8807
320469,0.37095,0.00152,22.0544,0.18603,1.50773,1.11441,0.033587,41.4098,0.39052,0,,34.4183,-4.8371
3256,0.10711,0.00092,19.3312,0.061139,-0.424628,0.16474,0.006569,38.4295,0.210466,0,,329.268,-0.2235
330022,0.26397,0.00145,21.2445,0.063974,-1.2314,0.30299,0.008298,40.3035,0.205843,0,,35.3241,-2.9491
330023,0.18078,0.0014,20.1034,0.0863249,-0.221277,0.29897,-0.164107,39.7166,0.179158,0,,35.7981,-2.7801
330083,0.22385,0.00143,20.5723,0.0345735,0.001523,0.34225,-0.086927,40.0162,0.172818,0,,129.496,43.2977
330089,0.34881,0.0015,22.1208,0.0474508,0.68208,0.53575,0.028298,41.3721,0.218415,0,,36.1903,-4.8221
330106,0.53099,0.00162,22.4854,0.0572546,-0.051584,1.07473,-0.01457,41.8802,0.23431,0,,130.009,43.7419
330128,0.32104,0.00149,21.4172,0.0387138,0.40814,0.39417,-0.089222,40.9546,0.156373,0,,36.8228,-3.8213
3317,0.16008,0.00097,20.1033,0.0356147,-0.521071,0.18482,0.022923,39.2286,0.167715,0,,26.9626,0.6406
3377,0.24459,0.00115,20.5787,0.0582352,1.0447,0.31262,-0.076832,40.1263,0.186144,0,,54.1562,1.0792
340229,0.14123,0.00138,20.0366,0.14105,-1.42415,0.84878,-0.005584,39.0407,0.212429,0,,35.879,-2.8604
340334,0.30681,0.00148,21.6995,0.0576557,-0.293107,0.53544,-0.106362,41.16,0.239095,0,,163.263,57.8064
3451,0.24846,0.00104,20.7126,0.0478176,0.69046,0.32834,-0.0527,40.203,0.17717,0,,334.069,0.7081
3452,0.22978,0.00103,20.5656,0.0481704,0.90942,0.27319,-0.090305,40.1351,0.188066,0,,334.672,0.6392
350027,0.30581,0.00148,21.8136,0.056532,-0.431367,0.30677,0.033503,40.9451,0.165493,0,,163.119,57.8072
350047,0.23378,0.00143,21.2033,0.0733045,-2.41623,0.41587,-0.134685,40.4148,0.19637,0,,163.262,58.1363
350050,0.40483,0.00154,22.0414,0.0552467,-0.300281,0.43382,-0.011177,41.3373,0.202033,0,,161.08,58.0762
350078,0.30089,0.00148,22.2636,0.13619,0.30461,0.49376,0.11893,41.1729,0.294726,0,,130.663,43.7841
350080,0.28588,0.00147,21.2556,0.0378104,-0.339335,0.42482,-0.08565,40.671,0.173206,0,,130.635,43.9989
350083,0.3679,0.00152,21.7814,0.0401618,0.82654,0.36964,-0.051356,41.2627,0.165575,0,,130.138,44.3739
350180,0.28949,0.01006,21.6086,0.0432826,0.4525,0.73362,-0.032902,40.9765,0.256114,0,,53.4627,-28.1376
350192,0.30142,0.01006,21.4754,0.0338107,0.13433,0.22628,-0.052851,40.8585,0.191702,0,,148.716,1.9617
350233,0.16924,0.0014,20.3426,0.0369084,-0.472297,0.14111,-0.014341,39.5155,0.182871,0,,149.466,3.4824
350235,0.26393,0.00145,21.3127,0.11036,0.061111,0.34488,0.009945,40.5588,0.167704,0,,184.35,48.3462
350316,0.07991,0.00135,18.2603,0.038239,-0.427538,0.086026,-0.071956,37.6003,0.157805,0,,131.469,43.8188
350374,0.50098,0.0016,22.7461,0.0597226,-0.789588,0.78327,-0.053186,42.1165,0.283133,0,,131.336,44.239
350548,0.18082,0.0014,20.1689,0.0393927,0.8884,0.17572,-0.032293,39.6391,0.133983,0,,128.848,44.9136
350606,0.34448,0.0015,22.1226,0.0712533,-1.23716,1.44116,-0.021304,41.2914,0.299203,0,,54.2033,-26.7605
350630,0.30538,0.00148,21.4639,0.0375961,0.7119,0.23401,-0.029882,40.9054,0.133839,0,,162.404,58.9533
3592,0.08572,0.00091,18.5167,0.0301175,-0.153731,0.071465,-0.039793,37.8406,0.128563,0,,19.0524,0.7919
360112,0.18086,0.01005,20.0525,0.0351544,1.18755,0.15705,-0.064923,39.6151,0.246207,0,,130.673,43.5966
360139,0.386,0.00153,22.0603,0.0377986,0.63592,0.29398,-0.035464,41.5217,0.152114,0,,185.739,47.5675
360140,0.23092,0.01005,20.9475,0.0337326,0.017211,0.2332,-0.050064,40.2958,0.226289,0,,185.618,47.7162
360145,0.19877,0.00141,20.6792,0.0325154,0.35012,0.18316,0.008214,39.8881,0.211487,0,,163.669,59.019
360156,0.04656,0.00087,17.3611,0.0425157,-0.863374,0.14775,-0.028343,36.5081,0.209562,0,,150.807,1.8953
370066,0.09089,0.00135,18.5599,0.0386281,-0.081354,0.46993,-0.101902,38.0269,0.167553,0,,130.349,43.0544
370098,0.22132,0.00143,20.6203,0.0332532,0.53447,0.15184,-0.034129,40.0441,0.143254,0,,150.006,2.4311
370308,0.20087,0.01005,20.0774,0.0379051,0.72474,0.93122,-0.138295,39.7672,0.316127,0,,131.317,43.3857
370329,0.47786,0.00159,22.5341,0.0556774,0.29534,0.61425,-0.191584,42.2269,0.228278,0,,151.309,1.7007
370333,0.07588,0.00134,18.2386,0.044719,0.91969,0.16381,-0.021726,37.6342,0.198325,0,,164.38,57.2977
370344,0.33147,0.00149,21.752,0.0392237,0.32993,0.29251,-0.025137,41.1012,0.166036,0,,150.174,1.8316
370356,0.02517,0.00086,15.8651,0.0491791,-0.288703,0.13403,-0.077152,35.2277,0.204374,0,,183.406,46.4835
370367,0.47163,0.00158,22.4973,0.0442517,2.78838,0.61279,-0.023633,41.9798,0.210913,0,,149.222,1.9779
370394,0.3309,0.01006,21.5672,0.0393535,-0.443611,0.53,-0.094638,40.996,0.212048,0,,132.379,45.0022
370428,0.17791,0.0014,20.0457,0.0337088,0.6175,0.15176,-0.103502,39.6477,0.131546,0,,184.375,47.5482
370498,0.26094,0.01006,21.0688,0.0321227,0.77423,0.20276,-0.069844,40.6128,0.185932,0,,186.266,46.8062
370563,0.18527,0.00141,20.283,0.0391028,1.23591,0.24951,-0.0322,39.7882,0.139358,0,,150.952,2.646
370566,0.07167,0.00134,18.2153,0.0363325,-0.201739,0.10196,-0.012934,37.4155,0.208957,0,,159.985,58.4149
370595,0.18126,0.01005,20.2044,0.0354743,-0.058569,0.16315,-0.084583,39.6585,0.225961,0,,150.498,1.3251
380199,0.46064,0.01007,22.4803,0.0433503,1.77853,0.50793,-0.051565,42.0021,0.190943,0,,215.233,53.0089
380279,0.34939,0.00151,22.0405,0.0481088,-1.76662,0.53203,-0.052518,41.2033,0.168604,0,,149.827,2.9349
380318,0.33818,0.0015,21.79,0.0739038,-0.239354,0.63959,-0.045933,41.145,0.211242,0,,150.413,3.2498
380378,0.27141,0.00146,20.9056,0.0345156,0.51938,0.17632,-0.139588,40.5677,0.123404,0,,213.525,53.4648
390259,0.12231,0.00137,19.5572,0.0572052,-0.298396,0.13517,0.028867,38.6119,0.231142,0,,242.396,53.8672
390264,0.29221,0.00147,21.8047,0.0515792,0.15621,0.31477,0.22214,40.4229,0.292471,0,,243.373,53.9909
390449,0.25022,0.01005,21.1005,0.0350823,-0.085035,0.21539,-0.028349,40.3764,0.218218,0,,242.951,54.4558
390471,0.37062,0.00152,21.323,0.0337242,0.92407,0.3048,-0.16138,41.0698,0.135854,0,,214.52,53.014
390627,0.16061,0.01005,19.9523,0.0642751,-1.70509,0.25627,-0.196539,39.4242,0.26036,0,,212.627,53.9
4000,0.27668,0.00107,21.64,0.0694626,-1.09129,0.61037,-0.007167,40.8504,0.272235,0,,31.016,-0.3658
4046,0.27776,0.00511,21.2666,0.0515592,0.80612,0.52843,-0.000197,40.6186,0.24474,0,,354.498,0.6421
420087,0.2486,0.01005,20.7406,0.0685531,0.54441,0.41186,-0.184623,40.4912,0.215929,0,,352.767,0.1062
420159,0.18073,0.0014,20.0465,0.0366579,0.26889,0.20641,-0.06287,39.5035,0.133745,0,,333.685,1.2178
420196,0.29853,0.01006,21.9573,0.0544054,0.80539,0.34157,0.024878,41.2705,0.232731,0,,351.761,-1.0284
420258,0.27456,0.00146,21.9632,0.0574729,0.89614,0.32366,0.24526,40.7399,0.293068,0,,352.428,0.7054
420352,0.38895,0.01007,21.8184,0.0450487,0.39196,0.36548,-0.105913,41.383,0.199578,0,,35.1822,-3.9625
420407,0.24523,0.00144,21.1884,0.0640482,-0.295186,0.25719,-0.036661,40.4957,0.181643,0,,333.949,-0.3155
420414,0.29256,0.00147,21.4829,0.0600702,-0.991977,0.31606,-0.037111,40.6952,0.224836,0,,334.276,0.0287
420417,0.36147,0.00151,21.7626,0.0783604,-0.184653,0.67709,-0.037313,41.1159,0.288022,0,,333.495,-0.1916
4241,0.33063,0.00122,21.7016,0.064148,0.23506,0.66919,-0.054289,41.1689,0.23109,0,,12.2377,-0.9057
430003,0.32851,0.00149,21.835,0.071326,1.44162,0.40168,0.10222,40.934,0.295651,0,,333.38,-0.4529
430004,0.23162,0.00143,20.8706,0.0823757,1.32251,0.42593,0.034078,40.201,0.226906,0,,351.113,-0.7542
440005,0.30548,0.00148,22.0141,0.0530015,0.19459,0.44287,0.12966,41.0041,0.226225,0,,52.9893,-28.8836
440008,0.14652,0.00138,20.0078,0.0326114,-0.308162,0.1928,0.00046,39.158,0.187578,0,,52.6735,-28.8632
440042,0.15921,0.01005,20.4441,0.0354917,-1.47864,0.21852,-0.002896,39.4267,0.283686,0,,35.9021,-3.294
440050,0.28557,0.00147,21.3571,0.0515747,-0.189971,0.71564,-0.04501,40.7046,0.185989,0,,333.867,1.5495
440162,0.41936,0.00155,22.0813,0.0471893,0.88133,0.6031,-0.094462,41.6863,0.192599,0,,353.266,-0.9127
440185,0.34949,0.01006,21.7006,0.0668985,0.19676,0.4476,-0.069932,41.1526,0.205831,0,,54.3495,-28.44
440236,0.42895,0.01007,22.2621,0.0446387,-0.768802,0.52243,-0.084385,41.6443,0.193398,0,,37.1019,-4.4246
440509,0.31901,0.01006,21.4692,0.083657,-0.438241,0.65383,-0.093532,40.8941,0.203876,0,,34.8496,-5.4304
440643,0.18952,0.01005,20.1933,0.0356232,0.73235,0.18689,-0.092961,39.7624,0.238646,0,,53.6036,-26.7739
450082,0.24861,0.01005,21.002,0.0394132,-0.069482,0.32012,-0.070357,40.4276,0.195634,0,,353.356,0.3105
450175,0.51941,0.00161,22.6893,0.0610859,-0.84248,0.76764,-0.155318,42.2438,0.315111,0,,53.2864,-28.0844
450339,0.40935,0.00154,22.2264,0.10137,0.8724,0.64135,-0.035779,41.7061,0.274957,0,,36.2874,-3.3534
460003,0.15084,0.00139,19.8537,0.0359499,-0.825438,0.11523,-0.072656,39.1687,0.134119,0,,128.835,43.8555
460037,0.30251,0.00148,21.3801,0.0761596,0.80778,0.67564,-0.066492,40.8894,0.22475,0,,54.727,-27.5411
460064,0.24151,0.00144,20.5963,0.0323707,0.82937,0.2791,-0.071702,40.1214,0.184136,0,,53.7742,-26.7649
460105,0.21084,0.01005,20.7213,0.0454114,-1.68923,0.19099,-0.099308,39.9632,0.223017,0,,129.37,44.0453
470008,0.2395,0.01005,20.437,0.047825,0.82356,0.3646,-0.036491,39.9059,0.208409,0,,53.0828,-29.0138
470015,0.33749,0.0015,21.9367,0.11827,0.6656,0.76947,0.059501,41.1678,0.278653,0,,54.1486,-28.6251
470041,0.33189,0.00149,21.4528,0.0411319,0.93764,0.29717,-0.069968,41.0149,0.143999,0,,131.337,44.7548
470043,0.0709,0.01004,18.4783,0.0401503,0.45622,0.12587,-9.4e-05,37.7291,0.501827,0,,128.994,44.7675
470110,0.34545,0.0015,21.7913,0.0627952,0.48129,0.86422,-0.025521,41.2033,0.23021,0,,52.0706,-28.6233
470232,0.20083,0.01005,20.6443,0.0369242,0.83322,0.15414,-0.009623,39.9838,0.252956,0,,129.546,45.2023
470244,0.36091,0.01006,21.9001,0.0474782,-0.22339,0.34336,-0.128528,41.4328,0.197529,0,,130.408,43.7715
480064,0.24284,0.00144,21.5668,0.041156,0.48439,0.24562,0.073571,40.5734,0.259119,0,,128.796,44.4482
480184,0.33089,0.00149,22.3576,0.0540091,-2.18801,0.54844,0.078209,41.1586,0.239453,0,,129.736,43.3139
480464,0.22132,0.01005,20.4736,0.0352407,0.2738,0.15994,-0.121671,40.0588,0.204756,0,,149.8,3.2216
490007,0.05541,0.00088,17.6246,0.0393667,-0.205706,0.0865,-0.026126,36.8676,0.194374,0,,184.268,46.6275
490008,0.12086,0.01004,19.1035,0.0353142,0.35309,0.10465,-0.099903,38.6348,0.302627,0,,131.449,44.4206
490037,0.42348,0.00155,22.0328,0.0745032,-0.01735,0.49454,-0.125277,41.5955,0.186465,0,,149.957,0.8166
500004,0.25063,0.00144,20.7248,0.0671262,0.60718,0.35895,-0.104354,40.3009,0.188277,0,,213.023,51.6739
500038,0.10794,0.00092,19.049,0.0344471,1.20471,0.19717,0.00565,38.4017,0.187108,0,,150.193,2.5513
500057,0.38061,0.01007,21.7566,0.0348797,1.06665,0.37249,-0.141546,41.4614,0.188044,0,,214.473,53.8417
500100,0.31088,0.01006,21.6345,0.0364529,-0.711815,0.41215,-0.106013,41.046,0.182638,0,,131.639,45.3562
500301,0.3256,0.00149,22.3251,0.0644496,0.7217,0.3755,0.184,41.2625,0.255286,0,,215.548,52.6318
500504,0.19961,0.00141,20.8407,0.0455958,-0.800981,0.26925,0.10611,39.6764,0.246154,0,,212.459,53.4778
500511,0.33498,0.0015,21.6621,0.0369427,0.91231,0.1931,-0.006037,41.0251,0.171864,0,,184.696,47.6473
510251,0.2402,0.01005,21.3524,0.0365784,0.02894,0.3047,0.084743,40.3847,0.264226,0,,244.494,55.7428
510266,0.44067,0.01007,22.0448,0.0392185,-0.476279,0.31795,-0.169948,41.6364,0.160177,0,,214.033,51.7321
5103,0.16077,0.00097,20.1108,0.0352328,-0.229473,0.15276,0.019933,39.2162,0.20927,0,,359.884,0.7372
510457,0.50306,0.0016,22.9243,0.0841208,0.78419,0.90771,0.087471,42.1484,0.311282,0,,186.389,48.1369
